173,34,t,4
85,166,t,3
119,99,t,2
105,160,t,4
29,116,t,1
87,159,t,3
139,158,t,3
166,105,d,1
154,89,t,3
173,167,t,3
114,23,t,4
37,106,t,4
98,151,t,3
127,34,t,1
153,168,t,3
164,165,t,2
84,104,t,4
77,87,t,3
25,153,t,3
59,160,t,2
107,26,t,2
57,37,t,2
115,160,t,4
103,103,t,3
130,91,t,3
113,153,t,4
53,157,t,2
160,35,t,4
120,101,t,4
157,85,t,3
142,37,t,2
142,153,t,4
60,24,t,3
150,93,t,2
68,159,t,3
48,28,t,3
41,58,t,4
37,27,t,1
38,167,t,2
28,157,t,3
78,151,t,2
154,88,t,2
152,24,t,1
148,165,t,1
99,95,t,1
85,94,t,1
115,93,t,2
135,32,t,3
139,28,t,2
162,151,t,3
48,167,t,4
163,28,t,1
118,37,t,3
72,97,t,1
131,93,t,3
98,159,t,1
72,27,t,2
166,35,t,1
123,36,t,2
89,25,t,3
96,33,t,4
67,29,t,4
155,90,t,4
154,91,t,3
146,166,t,3
173,25,t,4
149,154,t,1
87,22,t,2
25,26,t,4
119,151,t,3
141,158,t,1
146,97,t,1
30,42,t,2
30,58,t,1
70,152,t,4
88,93,t,4
81,32,t,3
95,29,t,2
154,94,t,3
27,67,t,2
112,86,t,1
143,169,t,2
37,164,t,2
159,35,t,3
46,44,t,1
81,20,t,2
91,95,t,4
157,21,t,1
50,30,t,3
122,90,t,3
60,160,t,1
171,25,t,1
138,156,t,2
82,162,t,4
153,27,t,3
31,65,t,2
45,115,t,3
68,150,t,1
28,154,t,2
172,165,t,4
86,35,t,4
38,165,t,2
161,88,t,2
158,103,t,1
49,154,t,1
88,160,t,1
152,31,t,2
58,20,t,2
106,33,t,2
158,161,t,1
131,104,t,4
129,167,t,2
25,157,t,3
143,162,t,4
145,38,t,3
61,22,t,3
137,101,t,3
159,87,t,1
36,39,t,1
170,105,d,1
162,158,t,1
110,157,t,1
79,165,t,1
54,27,t,2
104,103,t,3
143,20,t,3
159,26,t,3
53,94,t,4
108,92,t,1
158,166,t,3
73,22,t,2
112,28,t,3
29,89,t,4
40,130,t,4
134,104,t,2
141,161,t,3
45,164,t,2
33,138,t,3
108,89,t,4
146,160,t,3
40,43,t,3
45,95,t,1
58,28,t,4
161,38,t,2
48,131,t,3
112,23,t,3
160,162,t,2
31,48,t,3
115,103,t,4
63,28,t,3
116,104,t,4
174,105,d,1
174,30,t,4
158,101,t,1
100,165,t,3
40,83,t,3
155,168,t,1
153,85,t,1
146,154,t,3
39,26,t,4
134,168,t,4
112,162,t,2
36,166,t,3
141,91,t,4
39,83,t,3
104,86,t,3
43,162,t,1
27,88,t,3
156,91,t,1
150,26,t,2
146,162,t,1
140,151,t,2
42,22,t,4
32,157,t,2
149,160,t,1
131,89,t,1
37,33,t,1
140,92,t,4
44,67,t,1
50,161,t,1
32,49,t,4
36,34,t,2
46,20,t,2
58,89,t,1
142,100,t,3
166,38,t,4
133,25,t,1
96,36,t,1
125,164,t,1
46,63,t,1
41,160,t,4
123,20,t,2
112,22,t,4
108,90,t,2
131,169,t,1
162,91,t,1
156,104,t,1
144,96,t,2
54,168,t,4
145,92,t,3
172,105,d,1
46,110,t,2
27,162,t,4
160,28,t,3
140,103,t,4
150,86,t,3
120,162,t,3
96,102,t,1
135,150,t,2
138,88,t,1
105,23,t,1
172,151,t,2
104,27,t,2
77,92,t,4
80,164,t,2
51,92,t,3
45,137,t,3
164,89,t,2
149,155,t,3
62,153,t,2
127,28,t,1
91,86,t,3
152,158,t,2
144,166,t,4
32,58,t,4
65,93,t,2
40,23,t,2
174,154,t,4
164,23,t,3
174,95,d,1
151,168,t,3
151,35,t,2
120,97,t,2
148,39,t,1
174,20,t,2
37,135,t,4
106,168,t,1
34,83,t,1
108,32,t,1
128,150,t,1
94,86,t,2
155,38,t,1
142,168,t,4
35,137,t,3
40,150,t,2
105,85,t,1
159,150,t,2
124,86,t,4
149,100,t,1
47,111,t,1
161,94,t,4
49,160,t,3
66,154,t,4
108,168,t,4
126,99,t,1
166,161,t,4
58,91,t,1
46,64,t,3
65,38,t,4
135,89,t,4
35,150,t,3
86,161,t,4
138,96,t,1
56,34,t,4
125,95,t,3
169,38,t,1
122,35,t,1
42,153,t,1
166,155,t,4
158,156,t,1
26,76,t,4
26,102,t,4
143,36,t,2
106,151,t,3
26,46,t,3
174,34,t,4
31,115,t,1
25,164,t,1
119,34,t,4
130,25,t,4
155,99,t,3
121,86,t,3
26,139,t,2
150,88,t,2
33,38,t,2
171,39,t,1
109,88,t,4
147,89,t,3
103,158,t,4
40,33,t,2
116,89,t,2
122,21,t,2
139,169,t,2
134,24,t,1
87,153,t,4
25,123,t,4
52,162,t,4
75,98,t,4
149,101,t,3
40,152,t,2
63,35,t,4
48,79,t,4
135,166,t,1
170,31,t,4
41,59,t,3
36,25,t,3
170,26,t,3
35,144,t,2
38,136,t,4
152,39,t,1
122,161,t,1
37,85,t,1
172,154,t,4
129,169,t,2
160,160,t,3
115,91,t,2
124,37,t,3
35,33,t,2
87,38,t,4
132,22,t,1
104,35,t,4
81,150,t,1
70,85,t,3
56,98,t,4
142,161,t,3
140,150,t,1
155,27,t,3
67,102,t,3
69,26,t,4
140,165,t,4
143,98,t,3
52,102,t,4
153,87,t,1
163,166,t,1
144,154,t,3
45,142,t,3
119,102,t,3
174,27,t,4
170,162,t,1
116,90,t,1
136,157,t,1
68,87,t,1
59,92,t,1
49,45,t,4
44,42,t,1
170,160,t,2
106,37,t,3
167,21,t,4
174,165,t,2
47,154,t,1
42,120,t,1
131,96,t,1
42,58,t,1
128,103,t,1
129,104,t,1
77,27,t,3
171,37,t,3
26,88,t,3
109,150,t,1
119,169,t,4
97,99,t,3
156,153,t,2
52,89,t,3
81,153,t,3
135,162,t,4
76,168,t,4
101,103,t,3
38,91,t,4
52,154,t,4
118,24,t,1
43,68,t,1
124,167,t,3
152,26,t,1
150,169,t,2
26,95,t,3
112,152,t,2
138,100,t,4
105,158,t,4
172,22,t,3
162,101,t,1
145,20,t,3
150,99,t,1
34,72,t,4
120,155,t,3
115,151,t,3
95,30,t,1
146,37,t,1
25,65,t,3
55,35,t,3
144,92,t,3
83,159,t,3
140,104,t,2
154,37,t,4
83,156,t,4
92,162,t,4
43,103,t,1
130,98,t,3
101,88,t,3
117,158,t,4
29,31,t,1
154,165,t,3
161,97,t,4
49,79,t,3
76,27,t,3
125,160,t,3
157,157,t,2
104,156,t,2
32,168,t,4
145,32,t,2
163,88,t,1
42,154,t,3
100,103,t,3
145,30,t,2
126,159,t,1
33,153,t,3
166,162,t,3
50,88,t,1
168,27,t,3
146,90,t,2
132,158,t,3
72,150,t,2
86,26,t,4
110,33,t,4
131,39,t,1
138,101,t,1
178,105,d,1
116,93,t,1
159,160,t,4
95,92,t,4
168,24,t,1
162,29,t,3
82,85,t,1
102,168,t,2
119,39,t,1
164,99,t,4
85,102,t,1
151,92,t,4
84,93,t,1
164,94,t,3
135,164,t,3
139,22,t,2
164,103,t,3
47,48,t,2
40,141,t,3
107,159,t,1
35,100,t,3
36,156,t,3
120,168,t,3
102,166,t,3
128,86,t,1
26,31,t,3
61,36,t,2
69,156,t,1
41,63,t,3
163,151,t,4
134,20,t,1
30,49,t,2
153,154,t,2
71,169,t,2
40,22,t,2
81,86,t,4
44,145,t,1
34,157,t,1
103,169,t,4
147,102,t,1
44,148,t,2
159,29,t,2
151,151,t,1
82,93,t,2
151,33,t,2
42,56,t,3
34,82,t,2
161,23,t,2
148,103,t,3
169,95,d,1
26,165,t,2
171,95,d,1
39,42,t,1
67,104,t,1
27,75,t,1
132,93,t,3
119,150,t,1
79,25,t,2
87,154,t,2
81,99,t,1
100,151,t,3
116,94,t,1
143,157,t,4
157,97,t,4
169,154,t,2
166,157,t,1
42,33,t,4
147,88,t,4
164,27,t,1
31,28,t,1
43,83,t,4
121,89,t,1
173,157,t,2
154,35,t,2
82,87,t,1
49,150,t,2
63,152,t,3
174,155,t,3
43,87,t,3
88,20,t,2
59,166,t,3
128,95,t,1
138,157,t,3
35,20,t,1
142,35,t,1
148,20,t,3
144,87,t,1
46,153,t,2
134,158,t,3
41,38,t,2
78,158,t,4
36,51,t,4
41,151,t,4
97,26,t,1
130,151,t,1
147,91,t,3
28,118,t,3
147,152,t,4
142,87,t,2
120,26,t,2
160,92,t,1
98,104,t,4
168,95,d,0
161,28,t,1
35,50,t,2
26,49,t,4
98,160,t,2
55,152,t,3
155,159,t,4
108,104,t,2
38,50,t,3
137,169,t,2
151,34,t,2
74,150,t,2
45,131,t,4
135,87,t,1
80,158,t,3
35,152,t,1
80,87,t,4
126,152,t,1
58,100,t,1
143,150,t,3
116,86,t,4
137,97,t,3
97,163,t,2
114,163,t,4
126,85,t,1
38,59,t,4
49,112,t,3
85,26,t,3
141,98,t,2
28,45,t,4
126,39,t,1
142,29,t,2
40,100,t,2
44,87,t,4
101,99,t,1
26,168,t,4
27,51,t,1
158,153,t,3
44,72,t,1
103,150,t,3
51,164,t,4
150,103,t,2
132,28,t,3
160,30,t,1
129,155,t,2
42,51,t,1
139,155,t,4
45,144,t,2
29,154,t,3
99,99,t,2
155,94,t,1
120,35,t,3
46,139,t,1
159,21,t,3
130,27,t,3
166,165,t,2
