171,32,t,3
92,165,t,1
103,94,t,4
105,166,t,1
32,121,t,4
77,168,t,3
126,163,t,1
178,105,d,1
159,86,t,3
174,161,t,2
114,24,t,4
51,100,t,3
99,157,t,4
104,32,t,1
149,159,t,2
162,160,t,1
104,87,t,2
78,97,t,2
32,165,t,2
47,160,t,3
108,38,t,1
44,26,t,4
110,160,t,2
94,101,t,3
131,102,t,4
98,155,t,4
36,158,t,2
172,27,t,4
128,95,t,4
185,85,d,1
135,29,t,4
153,166,t,3
63,34,t,4
156,98,t,1
71,169,t,2
62,37,t,2
39,51,t,1
46,43,t,1
53,166,t,4
28,145,t,1
76,165,t,1
159,154,t,2
142,28,t,1
158,168,t,4
106,87,t,3
109,103,t,1
125,91,t,3
147,33,t,3
150,37,t,4
171,154,t,4
40,155,t,3
166,39,t,1
130,27,t,4
77,87,t,1
113,88,t,1
95,161,t,1
83,35,t,1
178,35,d,1
126,37,t,1
123,37,t,3
86,38,t,3
50,39,t,2
154,98,t,2
153,86,t,4
161,167,t,1
172,39,t,2
149,161,t,4
99,24,t,1
36,20,t,1
107,154,t,4
143,167,t,3
162,157,t,2
26,28,t,2
54,30,t,1
69,152,t,1
91,97,t,2
95,21,t,4
93,23,t,4
158,89,t,4
37,65,t,4
100,95,t,3
148,151,t,2
26,167,t,3
163,29,t,1
39,33,t,3
55,26,t,4
110,95,t,4
170,20,t,2
39,23,t,4
131,91,t,3
44,149,t,2
167,34,t,4
149,155,t,4
68,167,t,4
162,32,t,2
27,59,t,2
30,102,t,1
53,157,t,2
29,169,t,2
173,168,t,1
95,35,t,1
10,165,d,0
160,98,t,4
162,94,t,3
39,133,t,3
62,168,t,1
161,30,t,1
59,27,t,4
100,27,t,4
172,150,t,3
126,102,t,4
120,169,t,1
42,169,t,1
141,163,t,2
165,29,t,4
73,22,t,4
157,85,t,3
178,85,d,1
36,29,t,2
177,155,d,1
173,165,t,1
119,157,t,3
74,154,t,2
45,43,t,2
102,95,t,1
151,29,t,1
164,32,t,4
68,95,t,4
120,95,t,2
168,152,t,3
87,26,t,2
121,26,t,3
45,62,t,3
25,126,t,3
140,96,t,1
144,169,t,1
27,161,t,2
44,162,t,1
133,96,t,4
154,156,t,1
31,44,t,4
34,86,t,4
47,31,t,3
168,38,t,3
32,133,t,3
113,25,t,3
162,168,t,3
41,21,t,2
103,103,t,3
76,36,t,4
116,98,t,4
190,105,d,4
173,35,t,1
165,154,t,1
102,165,t,4
54,97,t,4
165,158,t,2
147,88,t,2
170,151,t,4
35,28,t,1
142,164,t,3
130,169,t,4
24,165,d,2
150,85,t,1
34,104,t,2
97,103,t,2
38,149,t,4
34,98,t,4
176,85,d,1
142,23,t,4
143,163,t,2
145,162,t,2
47,51,t,1
26,165,t,2
159,157,t,2
118,96,t,1
34,26,t,3
119,98,t,1
39,93,t,3
56,161,t,1
37,36,t,3
26,39,t,1
46,37,t,2
58,102,t,1
130,91,t,3
186,35,d,1
115,27,t,4
85,38,t,3
141,157,t,2
49,73,t,2
33,160,t,1
140,21,t,2
101,34,t,4
116,104,t,4
154,165,t,3
183,95,d,1
163,104,t,4
160,103,t,3
63,166,t,3
149,93,t,2
190,155,d,1
28,103,t,2
11,165,d,2
159,22,t,1
159,88,t,3
128,92,t,2
122,168,t,3
100,94,t,4
144,160,t,2
129,93,t,2
101,36,t,3
194,155,d,1
119,21,t,2
57,99,t,1
63,162,t,2
74,89,t,3
45,131,t,3
165,95,d,0
155,165,t,3
66,163,t,3
132,39,t,2
106,95,t,4
159,158,t,2
158,165,t,2
32,40,t,4
46,75,t,4
31,30,t,2
183,155,d,1
181,35,d,0
195,95,d,1
170,163,t,3
142,34,t,1
122,86,t,2
160,39,t,1
173,27,t,3
30,131,t,3
103,169,t,1
39,97,t,1
115,36,t,2
117,159,t,4
77,86,t,2
160,28,t,1
155,152,t,3
41,167,t,3
33,142,t,1
119,90,t,2
170,156,t,2
127,86,t,1
170,95,d,1
28,107,t,1
155,88,t,3
46,167,t,3
71,151,t,4
129,160,t,2
132,88,t,4
167,162,t,4
68,90,t,1
25,55,t,1
76,25,t,3
140,92,t,1
26,149,t,3
97,153,t,2
139,97,t,3
56,21,t,1
125,101,t,3
169,32,t,3
129,24,t,2
49,153,t,3
153,164,t,1
171,160,t,1
41,81,t,2
44,117,t,1
149,28,t,3
132,160,t,4
38,22,t,4
183,35,d,1
46,115,t,2
9,165,d,2
109,21,t,3
136,31,t,1
152,102,t,3
127,97,t,1
36,168,t,2
151,100,t,1
42,34,t,3
168,33,t,3
125,100,t,4
164,88,t,3
111,167,t,3
45,33,t,2
119,102,t,3
126,24,t,1
161,168,t,2
142,29,t,1
87,169,t,4
37,130,t,3
59,163,t,4
66,97,t,1
163,102,t,2
25,150,t,3
79,23,t,1
47,67,t,2
144,167,t,1
173,38,t,4
41,73,t,3
31,32,t,2
173,25,t,2
25,147,t,3
26,110,t,4
155,28,t,4
138,161,t,2
30,78,t,1
189,155,d,1
124,165,t,1
152,168,t,2
126,90,t,4
135,32,t,3
25,24,t,4
93,37,t,3
155,25,t,4
133,33,t,3
79,153,t,1
89,103,t,4
48,112,t,4
132,150,t,1
148,153,t,3
161,23,t,1
59,99,t,3
52,36,t,1
153,168,t,1
150,99,t,3
54,95,t,1
162,87,t,3
154,153,t,3
154,154,t,1
40,139,t,4
139,101,t,4
184,35,d,1
172,152,t,1
122,93,t,1
132,162,t,3
88,96,t,4
74,101,t,3
39,55,t,3
66,35,t,4
166,159,t,3
80,27,t,3
168,21,t,1
174,156,t,4
63,151,t,4
35,126,t,2
109,91,t,1
37,60,t,4
144,95,t,3
110,100,t,2
84,20,t,1
174,39,t,2
39,84,t,2
121,157,t,2
132,166,t,4
113,87,t,4
142,155,t,4
58,88,t,2
106,155,t,2
135,169,t,1
74,163,t,1
87,91,t,2
40,92,t,1
66,158,t,2
126,23,t,4
49,83,t,2
138,159,t,4
158,22,t,2
140,167,t,2
31,93,t,4
99,153,t,2
139,94,t,2
107,165,t,4
182,35,d,1
175,95,d,1
151,26,t,1
160,85,t,1
