174,76,4
49,137,1
158,186,3
95,169,3
180,127,3
25,163,2
25,122,2
58,170,3
174,163,1
48,135,1
145,86,4
65,181,3
160,169,3
56,116,3
147,74,4
186,176,3
188,35,4
192,134,3
104,20,4
171,79,4
31,172,3
92,173,3
96,85,0
99,104,0
133,17,4
164,105,0
25,75,0
186,57,4
164,18,4
49,66,1
163,56,4
105,39,3
40,20,4
126,19,4
57,39,3
67,117,3
187,47,4
181,131,3
14,176,3
134,151,4
27,172,3
136,150,4
178,71,1
15,18,2
153,150,4
16,20,2
22,72,2
158,81,4
18,172,3
104,105,0
48,50,1
39,20,4
157,139,3
145,84,0
135,103,3
165,183,3
126,169,3
68,38,3
84,41,1
88,151,4
183,145,3
164,87,0
137,38,3
146,43,4
179,102,1
179,86,1
22,73,2
94,20,4
25,153,0
175,165,3
62,169,3
180,107,1
59,113,3
143,172,3
24,85,2
14,181,3
167,82,4
138,150,4
78,39,3
48,55,1
59,20,4
47,169,3
175,23,4
16,177,3
84,21,4
119,39,3
122,39,3
152,181,3
100,82,4
22,20,4
103,107,3
152,151,4
141,170,3
104,19,1
144,104,3
35,177,3
182,148,3
172,77,1
114,104,0
172,96,1
72,83,4
140,104,3
49,121,1
105,103,0
142,20,4
149,77,4
156,104,3
66,20,4
19,24,2
155,168,3
91,84,4
25,149,2
18,34,2
76,104,0
25,20,4
165,85,1
93,20,4
170,80,4
25,35,2
130,38,3
169,168,3
18,117,2
175,31,4
144,85,4
120,19,4
119,54,4
25,126,0
177,166,3
83,84,4
124,169,3
52,85,0
18,17,2
25,95,2
159,13,4
51,41,1
19,171,3
160,19,4
114,137,3
26,86,2
151,181,3
48,60,1
137,46,4
155,104,3
118,20,4
106,105,0
91,85,4
39,169,3
75,169,3
20,172,3
25,145,2
173,169,3
117,85,4
65,104,3
181,69,1
76,10,1
97,104,3
127,20,4
146,45,4
115,105,3
48,40,1
152,60,4
136,85,0
91,183,1
164,86,1
173,150,0
165,14,4
175,154,3
15,175,3
84,80,4
180,111,1
49,134,1
73,20,4
48,70,1
26,112,2
155,126,3
25,84,2
8,182,3
24,32,0
180,72,1
26,106,2
125,104,3
141,85,4
109,50,4
144,84,0
66,170,1
183,66,1
154,20,4
55,150,4
71,80,4
13,178,3
162,84,4
53,169,3
173,55,4
67,19,1
20,20,4
50,181,3
178,96,1
60,41,1
142,16,4
99,20,4
131,49,4
11,13,2
17,174,2
103,20,4
140,20,4
150,169,3
43,169,3
50,149,4
60,40,1
188,139,3
164,84,4
173,97,1
111,67,4
192,53,4
135,20,4
18,22,2
96,79,4
50,63,1
25,132,2
190,141,3
175,156,3
64,175,3
23,136,2
25,135,0
49,141,1
83,108,3
41,18,4
21,170,3
102,105,3
70,105,3
23,102,4
76,105,1
98,66,4
164,184,3
122,104,3
91,150,4
23,167,2
116,169,3
186,36,4
158,79,4
58,150,4
42,177,3
71,83,4
111,168,3
177,73,4
135,104,3
97,149,2
120,151,4
165,86,1
164,101,0
65,105,3
166,83,1
105,104,3
122,106,3
115,137,3
131,19,4
144,129,3
21,97,2
74,11,1
34,168,3
149,182,3
189,133,3
89,172,3
89,186,1
158,39,3
49,40,1
75,11,1
16,16,4
174,101,1
17,42,2
25,69,2
50,40,3
176,151,3
94,179,3
64,107,3
105,20,4
19,23,2
99,112,3
25,165,0
23,67,2
120,85,0
172,13,4
20,170,3
157,105,3
118,84,4
120,20,4
130,134,3
110,133,3
64,20,4
106,169,3
60,104,0
83,78,4
21,115,2
142,174,3
20,61,2
116,179,3
96,103,0
55,21,4
148,20,4
173,32,0
25,137,2
107,168,3
59,142,1
70,14,1
95,86,4
65,103,3
169,169,3
25,67,0
174,31,0
163,13,4
98,175,1
120,105,3
134,104,3
133,104,0
178,149,3
11,180,2
25,45,0
48,56,1
25,139,2
12,14,2
25,42,2
24,167,3
169,20,4
174,22,1
59,19,4
48,49,1
186,24,4
69,169,3
25,116,2
185,149,3
101,55,4
86,106,3
62,173,1
177,14,4
113,150,4
26,20,4
169,130,3
97,39,3
25,56,0
168,150,4
18,119,2
124,83,4
93,177,3
49,59,1
113,135,3
133,177,3
102,150,4
14,177,2
99,126,3
24,30,2
96,130,3
184,177,3
125,39,3
64,106,0
76,177,3
180,129,3
71,19,1
12,178,2
169,21,4
53,39,3
60,18,4
100,170,1
177,72,1
139,169,3
132,38,3
64,104,3
78,85,0
49,125,1
49,116,1
142,170,3
120,38,3
105,50,4
103,148,3
182,174,3
48,71,1
84,107,2
106,104,0
38,19,4
19,152,2
109,168,3
179,13,4
121,54,4
69,19,1
19,19,4
122,20,4
182,79,1
67,111,3
104,85,4
146,85,4
170,58,4
101,179,1
137,85,4
103,105,3
65,15,4
21,162,2
174,150,1
56,126,1
103,12,1
147,103,0
125,38,3
92,50,4
96,108,3
68,174,1
25,123,2
22,155,2
192,56,4
159,39,3
171,107,1
82,108,2
137,104,0
165,120,3
165,99,1
21,21,4
135,86,4
26,23,0
178,153,3
24,103,4
166,150,4
91,180,3
183,181,3
186,174,3
71,150,4
134,39,3
174,20,4
116,39,3
28,169,3
73,18,1
174,165,0
189,61,4
22,25,2
54,20,4
113,173,3
178,181,3
75,20,4
84,18,1
19,55,2
128,18,4
150,15,4
25,117,2
133,150,4
161,169,3
132,17,4
63,174,1
155,85,4
25,54,2
76,168,3
170,169,3
103,106,0
143,75,4
74,13,1
16,19,2
166,107,1
92,77,4
23,170,3
57,107,1
112,85,4
49,131,1
92,169,3
25,136,2
163,169,3
189,19,4
83,39,3
49,47,1
179,152,3
62,134,1
48,20,4
99,82,4
101,39,3
110,168,3
96,83,4
24,24,4
83,169,3
173,77,4
89,150,4
111,169,3
184,146,3
127,179,3
118,85,4
16,174,3
79,41,1
141,150,4
61,168,3
115,85,4
169,107,1
27,144,0
124,105,0
113,78,4
132,20,4
60,171,1
64,172,1
154,15,4
160,20,4
37,20,4
49,67,1
165,83,0
165,57,4
141,20,4
30,168,3
24,149,2
164,98,1
82,80,4
68,178,3
177,24,4
33,168,3
25,85,2
158,169,3
135,169,3
181,68,4
53,170,3
183,52,4
182,170,3
73,177,3
133,106,3
21,120,2
164,17,4
25,76,2
184,42,4
25,105,2
141,45,4
177,42,4
107,147,3
26,133,2
106,85,0
29,173,3
184,124,3
22,137,2
102,185,1
18,63,2
26,163,2
95,115,3
16,15,2
136,84,0
132,168,3
25,70,2
58,169,3
81,150,4
26,155,0
19,73,2
174,77,1
23,168,3
155,113,3
172,106,1
26,74,0
90,170,3
25,32,2
107,39,3
175,20,4
127,39,3
145,104,0
86,104,0
173,24,1
146,86,0
67,169,3
165,39,3
187,179,3
136,74,4
155,105,3
64,105,3
152,20,4
106,38,3
20,66,2
144,39,3
128,183,3
11,14,2
96,169,3
135,46,4
131,21,4
85,38,3
153,171,3
102,82,0
188,15,4
34,169,3
120,39,3
151,20,4
182,171,3
173,33,0
55,168,3
114,39,3
23,70,2
171,78,1
185,144,3
126,83,1
81,168,3
163,20,4
126,105,3
174,152,0
160,183,3
103,83,0
166,95,1
145,174,3
56,106,0
69,105,3
81,21,4
140,168,3
27,169,3
182,158,3
171,17,4
169,87,1
49,70,1
175,173,3
114,173,3
146,104,0
25,99,0
174,154,0
25,118,2
49,77,1
168,82,1
117,181,3
61,145,1
147,151,4
191,59,4
173,20,4
115,20,4
80,123,3
174,109,1
129,150,4
142,79,4
81,39,3
23,94,2
