165,86,1
47,135,1
153,168,3
94,167,3
164,104,1
26,165,2
26,119,2
60,166,3
170,165,1
49,136,1
145,88,4
61,169,3
158,168,3
49,114,1
142,85,4
171,169,1
159,38,3
167,108,1
103,21,4
164,91,1
31,166,3
86,167,3
92,87,0
98,103,0
141,20,4
162,101,0
25,75,0
174,76,1
163,20,4
47,67,1
165,87,4
106,38,3
40,20,4
127,20,4
59,38,3
65,101,3
178,71,1
165,105,1
20,171,3
134,151,4
30,166,3
137,151,4
165,83,1
30,22,4
153,150,4
25,33,2
26,70,2
154,86,4
22,168,3
104,101,0
48,50,1
40,21,4
157,103,3
149,88,0
131,103,3
166,169,3
130,169,3
68,38,3
75,39,3
90,151,4
169,109,3
163,91,0
137,38,3
144,86,4
163,103,1
163,89,1
26,73,2
99,21,4
26,153,2
174,162,1
59,168,3
165,96,1
52,104,3
145,169,3
26,85,2
17,173,2
164,92,1
135,151,4
76,39,3
48,57,1
58,21,4
46,166,3
172,33,1
19,171,2
85,20,4
121,39,3
120,39,3
152,169,3
99,85,4
25,24,2
105,103,3
152,151,4
144,166,3
101,20,4
147,103,3
33,169,3
169,110,1
164,89,1
114,104,0
162,96,1
72,86,4
134,104,3
48,121,1
106,101,0
144,20,4
145,87,4
157,101,3
65,21,4
25,28,2
156,167,3
96,86,4
25,151,2
27,34,2
77,104,0
25,23,2
159,84,1
97,20,4
165,92,1
25,35,2
131,39,3
165,167,3
27,117,2
174,36,1
141,86,4
123,21,4
120,86,4
26,127,0
172,164,1
83,88,4
124,169,3
52,85,0
27,22,2
26,94,2
159,22,4
48,42,1
23,165,3
162,20,4
115,103,3
25,87,2
154,167,3
49,60,1
137,87,4
157,102,3
125,21,4
103,102,0
92,86,4
45,166,3
74,168,3
23,166,3
25,143,2
169,169,3
116,85,4
68,102,3
167,81,1
72,22,4
99,102,3
125,20,4
145,85,4
113,103,3
47,40,1
147,85,4
135,87,0
87,169,3
162,87,1
170,151,0
165,21,4
174,154,1
20,170,2
83,86,4
165,99,1
48,137,1
70,22,4
48,64,1
26,113,2
154,103,3
25,84,2
16,174,2
25,31,0
165,82,1
26,104,2
126,105,3
143,87,4
109,85,4
138,86,0
65,168,3
171,78,1
153,21,4
59,150,4
71,87,4
18,172,2
163,92,4
54,168,3
168,81,1
60,20,4
26,23,2
53,167,3
162,97,1
48,41,1
142,21,4
100,21,4
126,85,4
26,19,4
22,169,2
102,20,4
141,22,4
152,167,3
47,168,3
49,150,4
57,38,3
168,108,3
161,89,4
163,99,1
111,88,4
177,72,1
130,20,4
26,34,2
95,86,4
48,66,1
26,133,2
171,112,1
172,154,1
62,167,3
25,135,2
27,137,2
48,138,1
85,102,3
42,22,4
25,167,2
102,103,3
69,104,3
25,103,2
76,104,3
96,88,4
160,168,3
123,101,3
92,151,4
25,169,2
114,169,3
147,38,3
160,86,4
60,150,4
45,167,3
71,86,4
111,169,3
162,84,1
133,103,3
99,104,3
120,150,4
163,88,1
163,98,0
66,101,3
161,85,1
107,103,3
125,102,3
116,103,3
129,21,4
146,104,3
26,95,2
66,22,4
33,167,3
148,169,3
166,107,1
84,166,3
86,169,3
158,39,3
48,40,1
69,20,4
29,23,4
161,99,1
26,43,2
25,66,2
48,43,1
170,150,4
82,169,3
66,104,3
105,20,4
26,26,2
101,104,3
27,163,0
27,68,2
119,87,0
172,24,4
24,163,3
162,104,3
123,86,4
125,19,4
132,102,3
111,103,3
62,20,4
107,168,3
62,102,0
84,86,4
27,118,2
146,169,3
27,65,2
118,169,3
100,103,0
57,21,4
149,21,4
173,30,0
26,140,2
108,169,3
48,144,1
60,22,4
91,86,4
63,101,3
169,166,3
28,66,0
173,31,0
164,21,4
91,167,3
118,103,3
130,103,3
127,104,0
162,151,4
17,174,3
26,44,0
49,59,1
27,140,2
28,20,4
27,45,2
26,166,2
166,20,4
172,22,1
61,22,4
48,49,1
174,29,1
68,168,3
25,115,2
159,150,4
97,87,4
86,103,3
57,168,3
174,25,1
113,150,4
31,21,4
164,102,1
97,39,3
26,57,0
171,151,4
27,115,2
124,85,4
85,169,3
48,60,1
112,103,3
130,166,3
102,151,4
19,172,3
102,102,3
26,25,2
98,102,3
167,168,3
125,38,3
64,103,0
73,168,3
164,105,3
68,21,4
18,173,3
173,21,4
57,39,3
62,21,4
89,169,3
163,84,1
142,169,3
132,38,3
64,104,3
82,85,0
48,122,1
48,117,1
143,165,3
123,39,3
105,86,4
103,104,3
173,167,1
48,69,1
87,104,3
108,100,0
41,20,4
25,154,2
110,169,3
173,25,1
125,85,4
67,20,4
25,34,2
127,21,4
166,86,1
67,104,3
103,85,4
141,85,4
164,85,1
85,168,3
134,87,4
104,104,3
70,19,2
26,164,2
174,150,1
48,123,1
98,20,4
148,102,0
122,39,3
91,85,4
95,103,3
62,166,3
25,121,2
26,155,2
176,73,4
157,39,3
162,103,3
85,103,3
137,104,0
164,103,3
163,93,1
27,24,2
133,86,4
26,22,0
172,153,4
25,106,2
161,151,4
83,167,3
168,169,3
172,169,1
68,151,4
134,39,3
167,21,4
117,38,3
30,167,3
71,21,4
172,167,0
173,76,4
25,22,2
55,21,4
112,168,3
170,168,3
73,22,4
83,21,4
25,55,2
128,21,4
151,21,4
25,119,2
133,150,4
163,168,3
131,20,4
57,169,3
157,86,4
26,53,2
76,168,3
170,167,3
108,101,0
147,88,4
66,21,4
26,33,2
162,102,3
90,87,4
24,164,3
49,106,1
118,86,4
47,137,1
90,167,3
27,135,2
159,167,3
172,28,1
82,38,3
48,47,1
172,150,4
49,135,1
51,21,4
98,86,4
98,37,3
113,169,3
92,85,4
28,23,2
83,169,3
164,88,1
93,150,4
114,168,3
172,112,3
129,167,3
117,86,4
21,169,3
77,38,3
141,150,4
61,167,3
122,85,4
165,95,1
26,141,0
126,103,0
112,87,4
132,20,4
54,167,3
57,167,3
154,20,4
162,22,4
41,22,4
49,65,1
161,86,0
164,94,1
140,21,4
32,168,3
26,151,2
163,96,1
81,86,4
66,167,3
173,34,1
32,165,3
26,86,2
157,168,3
132,168,3
169,81,4
55,168,3
174,75,4
171,166,1
72,168,3
136,104,3
26,118,2
161,21,4
26,74,2
166,38,3
25,105,2
139,85,4
170,39,3
107,104,3
26,134,2
113,88,0
27,165,3
165,104,1
25,139,2
88,166,3
25,63,2
28,163,2
96,102,3
28,22,4
139,87,0
127,167,3
25,69,2
60,168,3
81,150,4
28,151,0
27,69,2
165,88,1
27,168,2
155,101,3
164,96,1
26,72,0
87,168,3
26,29,2
107,39,3
174,23,1
124,37,3
146,103,0
86,102,3
174,27,1
149,87,0
67,169,3
165,39,3
174,169,1
136,85,4
151,103,3
62,103,3
152,20,4
105,39,3
25,62,2
145,39,3
129,168,3
26,20,4
94,169,3
135,86,4
131,22,4
85,38,3
153,166,3
107,86,0
173,26,1
31,167,3
119,39,3
150,21,4
172,166,1
172,34,1
56,169,3
116,39,3
25,70,2
164,90,1
170,110,3
125,87,4
80,169,3
162,23,4
128,103,3
174,152,0
162,168,3
108,86,0
163,95,1
147,168,3
61,104,0
65,103,3
81,21,4
144,170,3
30,164,3
174,157,1
171,21,4
164,95,1
49,68,1
169,167,3
116,168,3
145,102,0
26,100,0
173,151,0
25,117,2
49,77,1
165,93,1
116,169,3
49,146,1
147,151,4
175,74,1
173,24,4
119,20,4
84,104,3
164,98,1
130,151,4
142,87,4
83,39,3
25,93,2
149,167,3
137,86,4
28,67,0
83,168,3
140,85,4
64,85,4
117,104,3
109,86,4
139,20,4
106,104,3
27,138,0
164,93,1
169,80,1
54,20,4
117,102,3
163,94,1
63,166,3
167,169,3
132,103,3
26,101,2
59,21,4
172,162,1
26,114,2
49,116,1
80,87,4
60,104,0
109,168,3
27,27,2
127,87,4
173,28,1
156,169,3
83,20,4
29,165,3
126,86,4
62,86,4
162,150,4
163,100,1
104,85,4
86,104,3
148,86,4
58,20,4
169,152,4
28,154,2
172,165,1
27,72,2
80,85,4
65,169,3
106,102,0
27,105,2
68,39,3
26,32,2
26,137,2
133,38,3
27,28,2
45,169,3
173,35,1
138,39,3
27,66,2
112,86,4
70,20,4
136,103,0
59,39,3
155,102,3
87,85,4
84,21,4
25,104,2
160,100,1
110,88,4
95,85,4
26,69,2
25,116,0
162,91,1
98,101,3
92,166,3
27,166,3
48,61,1
160,87,1
61,19,4
100,87,4
25,141,2
26,76,0
27,152,2
63,85,4
170,80,4
173,154,1
164,97,1
168,167,3
146,87,4
162,100,1
94,86,4
66,39,3
99,151,4
49,138,1
64,167,3
27,106,2
94,102,3
122,101,3
75,169,3
162,90,4
82,21,4
67,151,4
159,100,0
101,85,4
148,104,3
124,22,4
28,168,3
74,104,3
155,168,3
173,23,0
29,22,4
