175,74,1
49,137,1
159,188,1
95,171,3
180,130,3
24,163,2
25,122,2
58,173,3
174,163,1
48,135,1
145,86,4
65,184,3
161,169,3
57,118,1
147,71,4
186,178,3
188,32,4
192,137,3
105,20,4
172,77,1
31,175,3
92,176,3
96,85,0
99,104,0
133,14,4
163,105,0
25,75,0
186,54,4
164,15,4
49,65,1
163,53,4
105,39,3
40,20,4
126,17,4
58,39,3
67,120,3
187,44,4
181,134,3
13,178,2
134,151,4
27,175,3
136,149,4
180,70,4
12,18,2
154,150,4
13,20,2
19,72,2
158,78,4
17,174,2
103,105,0
48,50,1
39,20,4
157,142,3
145,83,0
135,104,3
165,186,3
126,169,3
68,38,3
87,41,1
88,151,4
184,147,1
166,88,0
137,39,3
146,40,4
182,102,3
182,86,1
19,73,2
94,20,4
25,153,0
175,166,3
62,169,3
183,107,1
60,115,1
143,174,3
23,85,2
14,184,3
167,79,4
138,150,4
79,39,3
48,55,1
59,19,4
47,170,3
175,20,4
16,180,3
84,21,4
119,39,3
123,39,3
153,183,3
100,79,4
22,17,4
103,108,3
152,150,4
142,172,3
105,17,4
144,106,3
35,180,3
183,150,1
174,76,4
113,105,0
175,96,1
72,80,4
140,104,3
49,120,1
105,104,0
142,20,4
149,74,4
156,104,3
65,20,4
16,24,2
155,168,3
91,81,4
25,149,2
15,34,2
77,104,0
25,20,4
165,85,3
93,20,4
171,78,1
25,35,2
130,38,3
169,169,3
15,117,2
175,28,4
144,85,4
120,17,4
119,51,4
25,126,0
178,168,3
83,83,1
125,169,3
52,85,0
15,17,2
25,95,2
159,10,4
51,41,1
19,173,3
160,18,4
114,140,3
25,86,2
151,184,3
49,60,1
137,43,4
155,105,3
118,20,4
106,106,0
91,85,4
40,169,3
75,169,3
20,174,3
25,145,2
173,172,3
116,85,4
65,105,3
184,69,1
79,10,1
97,104,3
127,19,4
146,42,4
115,105,3
49,40,1
152,57,4
137,84,0
92,185,3
165,86,1
173,150,0
165,11,4
176,156,1
14,177,2
85,78,1
183,111,3
49,134,1
72,20,4
48,70,1
25,112,2
155,129,3
24,84,2
7,184,3
22,31,0
183,72,1
26,106,2
125,105,3
141,85,4
109,47,4
144,84,0
69,170,1
185,65,4
154,20,4
54,150,4
70,79,2
13,181,3
162,81,2
53,169,3
173,52,4
70,19,1
19,18,2
50,184,3
181,96,1
63,41,1
142,13,4
98,20,4
131,46,4
8,13,2
15,175,3
103,20,4
140,18,4
150,169,3
43,172,3
50,146,4
63,40,1
188,142,3
164,84,2
176,97,1
111,64,4
192,50,4
135,17,4
15,22,2
96,76,4
51,63,1
25,132,2
190,144,3
176,158,1
64,177,3
23,136,2
24,134,0
49,141,1
83,111,3
41,15,4
21,172,3
102,107,3
70,108,3
23,99,4
77,106,3
98,63,4
164,187,3
122,104,3
91,151,4
22,168,3
115,169,3
186,33,4
158,76,4
58,150,4
42,180,3
69,82,2
112,168,3
178,71,1
135,105,3
96,147,4
120,150,4
166,86,3
164,101,0
65,106,3
167,82,1
105,105,3
122,109,3
115,140,3
131,19,4
144,132,3
18,97,2
77,11,1
34,168,3
149,185,3
189,136,3
89,175,3
90,188,3
158,39,3
50,40,1
78,11,1
15,14,2
177,101,1
14,42,2
23,69,2
50,41,3
177,153,1
94,182,3
64,108,3
105,19,4
16,23,2
99,115,3
25,165,0
23,67,2
120,86,0
172,10,4
19,172,2
157,105,3
118,84,4
121,20,4
130,137,3
110,136,3
64,20,4
106,169,3
59,104,0
84,76,4
18,115,2
142,177,3
17,61,2
116,180,2
96,103,0
55,20,4
148,20,4
173,32,0
25,136,2
107,168,3
62,142,1
73,14,1
95,86,4
65,104,3
169,170,3
25,67,0
174,30,0
163,10,4
99,177,3
120,107,3
134,106,3
133,104,0
179,151,1
9,181,3
24,45,0
48,56,1
25,138,2
9,14,2
22,42,2
23,167,3
169,18,4
174,22,1
59,17,4
48,49,1
186,21,4
69,169,3
23,116,2
186,151,1
101,52,4
87,108,1
63,175,3
177,11,4
113,150,4
27,20,4
169,133,3
97,39,3
24,56,0
168,150,4
15,119,2
124,80,4
93,180,3
49,59,1
113,138,3
133,180,3
102,148,4
13,179,3
99,129,3
22,30,2
96,133,3
184,180,3
124,39,3
63,106,0
78,178,1
180,132,3
74,19,1
11,179,3
169,21,4
53,39,3
60,15,4
103,170,1
179,71,4
140,170,1
132,38,3
64,104,3
79,84,0
49,125,1
50,116,1
142,173,1
121,38,3
105,47,4
103,147,1
182,177,3
48,72,1
82,108,2
106,104,0
38,16,4
16,152,2
109,168,3
179,10,4
121,51,4
72,19,1
18,17,2
122,19,4
185,79,1
67,114,3
105,85,4
146,84,4
170,55,4
102,181,3
138,84,1
103,106,3
67,14,1
18,162,2
174,150,1
59,126,1
105,11,1
146,103,0
126,38,3
92,47,4
96,111,3
71,174,1
24,123,2
19,155,2
192,53,4
159,39,3
174,107,3
82,110,3
137,104,0
165,123,3
168,99,1
20,19,2
135,85,4
25,23,0
179,155,1
23,102,2
166,150,4
91,183,3
183,184,3
187,176,1
71,150,4
134,39,3
174,20,4
116,39,3
28,169,3
76,18,1
175,165,0
189,58,4
19,25,2
54,20,4
113,174,2
178,184,3
75,20,4
87,18,1
16,55,2
128,15,4
150,12,4
25,116,2
133,150,4
161,170,3
132,14,4
65,175,3
154,83,2
25,54,2
76,168,3
170,169,3
102,106,0
143,72,4
77,13,1
13,19,2
168,108,3
92,74,4
23,173,3
58,108,3
112,82,4
49,131,1
92,169,3
24,136,2
162,169,3
189,16,4
83,39,3
50,48,1
180,154,1
65,134,1
48,20,4
99,79,4
101,38,3
110,168,3
96,80,4
22,23,2
83,169,3
174,75,1
89,149,4
111,168,3
185,148,1
127,182,3
118,85,4
15,176,2
82,41,1
141,150,4
62,168,3
115,85,4
172,107,3
27,144,0
124,107,0
113,75,4
132,20,4
62,172,1
67,172,1
154,12,4
160,20,4
37,19,4
49,67,1
166,82,0
165,54,4
141,20,4
30,168,3
22,149,2
166,98,1
82,78,4
69,180,1
177,21,4
33,168,3
25,85,2
158,169,3
135,169,3
182,68,4
53,170,3
183,49,4
182,173,1
75,178,1
133,109,3
18,120,2
164,14,4
24,77,2
184,39,4
22,105,2
141,42,4
177,39,4
107,146,1
25,133,2
106,85,0
29,176,3
185,126,3
19,137,2
103,187,3
15,63,2
25,163,2
95,118,3
13,15,2
137,83,0
132,169,3
23,70,2
58,169,3
81,151,4
26,155,0
16,73,2
174,77,1
22,169,2
155,116,3
175,106,1
25,74,0
89,172,2
25,32,2
107,39,3
175,17,4
126,39,3
146,104,0
87,104,0
174,24,1
146,85,0
67,169,3
166,39,3
187,182,3
136,71,4
155,106,3
64,105,3
152,19,4
106,38,3
17,66,2
143,39,3
128,186,3
8,14,2
96,169,3
135,43,4
131,20,4
85,39,3
153,174,1
100,81,0
188,12,4
34,169,3
121,39,3
151,20,4
182,174,3
174,33,0
55,168,3
114,39,3
20,70,2
173,77,4
186,146,1
129,83,4
81,168,3
162,20,4
126,105,3
174,152,0
160,186,1
102,81,0
166,95,1
145,177,3
55,108,0
69,108,3
81,21,4
140,169,3
27,169,3
183,160,1
171,14,4
172,87,1
49,70,1
175,176,3
115,174,2
147,104,0
25,99,0
174,154,0
25,118,2
49,77,1
171,82,1
119,182,3
64,145,1
147,151,4
192,57,1
172,20,4
115,20,4
80,126,3
177,109,1
129,150,4
142,76,4
81,39,3
20,94,2
148,185,3
131,85,4
25,68,0
97,176,3
142,45,4
64,85,4
115,110,3
112,48,4
142,19,4
104,145,4
24,135,0
174,90,1
183,66,1
45,17,4
112,109,3
165,95,1
74,184,3
192,186,3
126,104,3
22,101,2
62,16,4
185,170,1
25,115,2
49,114,1
77,82,1
54,106,0
108,169,3
25,27,2
124,53,4
188,21,4
157,188,1
94,6,1
33,169,3
125,52,4
65,85,4
181,152,1
176,103,3
106,61,4
89,131,3
147,85,4
71,16,1
171,150,4
26,156,2
176,165,1
21,77,2
81,78,4
76,184,1
104,104,0
23,107,3
89,43,1
18,30,2
25,135,2
133,38,3
25,26,2
41,169,3
190,27,4
183,36,4
24,64,2
111,51,4
71,20,4
133,105,0
73,43,1
154,139,3
86,78,1
83,20,4
23,101,4
168,103,1
110,84,4
89,85,4
22,71,2
24,114,0
164,95,1
95,104,3
105,175,3
25,166,2
50,63,1
165,84,4
65,14,1
99,83,4
25,134,2
26,80,0
16,155,2
67,84,2
174,51,4
175,157,1
181,101,1
172,179,3
149,42,4
182,101,1
94,46,4
64,39,3
101,148,4
49,139,1
66,181,3
22,112,2
95,105,3
121,111,3
73,175,1
164,85,1
88,19,1
68,150,4
164,103,0
103,51,4
148,104,3
121,14,4
28,182,3
75,105,3
157,184,1
174,23,0
10,17,2
31,169,3
15,151,2
16,90,2
85,85,4
31,20,4
186,63,1
25,155,2
59,150,4
174,153,1
60,20,4
98,58,4
120,104,3
164,83,4
38,20,4
26,164,2
82,77,1
22,104,2
182,69,1
159,20,4
174,35,0
189,127,1
164,169,3
131,170,2
58,181,3
129,16,4
111,83,4
26,22,0
75,104,3
25,154,2
18,167,2
25,44,2
29,168,3
188,62,4
175,153,0
64,179,3
19,107,2
119,84,0
23,144,2
112,79,4
154,105,3
154,104,3
174,26,1
22,170,3
169,100,1
103,104,3
185,135,3
135,83,0
49,48,1
16,93,2
106,110,3
164,82,4
190,13,4
157,104,3
174,104,1
143,20,4
112,62,4
151,107,3
141,171,1
127,170,2
135,151,4
95,132,3
71,182,1
151,53,4
189,182,3
136,104,3
87,84,0
145,39,3
124,104,0
162,39,3
104,174,3
127,150,4
17,138,2
21,68,2
102,172,3
157,45,4
167,150,4
138,169,3
25,113,2
82,83,0
20,170,3
135,38,3
94,150,4
84,84,0
77,145,1
65,150,4
80,109,3
118,18,4
99,149,4
24,133,0
166,84,1
25,46,2
22,55,0
177,56,4
136,39,3
44,169,3
110,150,4
107,65,4
46,169,3
156,150,4
144,174,1
67,149,1
111,62,4
94,78,4
126,140,3
135,82,4
103,173,3
124,112,3
22,21,2
180,113,1
145,85,0
117,45,4
124,177,3
137,61,4
139,18,4
174,34,0
177,107,1
73,150,4
156,55,4
71,106,3
137,108,3
24,132,0
42,181,3
174,171,3
141,180,3
170,149,1
168,174,3
49,53,1
173,106,1
154,85,0
185,176,1
88,169,3
161,20,4
82,20,4
149,169,3
25,140,2
122,169,3
88,104,0
174,93,1
183,170,1
62,78,1
172,103,1
155,107,0
28,177,3
86,190,1
155,103,3
114,50,4
165,13,4
26,180,3
135,84,4
71,15,1
163,104,3
25,97,0
20,181,3
153,86,0
106,19,4
122,110,3
96,39,3
149,150,4
50,20,4
21,53,2
174,161,1
22,29,2
15,60,2
70,169,3
24,171,3
154,185,1
56,107,0
132,150,4
119,113,3
131,112,3
114,108,3
84,39,3
185,51,4
119,85,0
57,48,1
14,21,2
171,61,4
168,109,1
87,40,1
135,20,4
24,67,2
143,21,4
100,177,3
52,181,3
155,178,1
71,107,3
125,185,3
111,151,4
124,105,0
45,180,3
106,176,3
145,169,3
182,175,3
47,17,4
24,26,2
115,49,4
105,184,3
94,85,0
20,93,2
123,177,2
121,170,2
18,124,2
174,165,1
49,115,1
66,176,3
119,150,4
111,19,4
178,19,4
31,173,3
98,173,3
26,128,0
87,83,4
41,20,4
152,182,3
184,117,1
147,39,3
158,136,3
189,49,4
16,98,2
155,17,4
182,114,1
49,63,1
86,74,1
56,169,3
118,115,3
184,174,1
16,21,2
144,171,1
174,155,0
102,173,3
187,24,4
145,170,1
126,20,4
157,180,1
54,169,3
24,54,2
91,20,4
112,150,4
69,39,3
184,111,1
191,142,3
113,21,4
141,83,4
68,179,1
156,39,3
24,166,2
73,183,3
176,167,1
185,174,1
118,38,3
24,23,2
37,169,3
56,172,3
157,54,4
121,136,3
115,104,3
81,84,1
24,30,2
143,84,0
88,41,1
91,184,3
78,182,1
49,57,1
71,81,4
159,104,0
143,173,1
129,106,3
106,170,1
72,182,3
159,140,3
116,17,4
