170,80,1
48,135,1
157,168,3
94,168,3
170,111,3
25,163,2
27,121,2
58,167,3
171,165,1
49,133,1
144,88,4
62,169,3
158,167,3
48,114,1
144,84,4
173,168,1
159,39,3
174,114,1
103,20,4
167,82,4
30,168,3
88,166,3
93,87,0
99,103,0
142,20,4
161,103,0
26,75,0
177,72,4
164,20,4
49,69,1
164,86,4
106,39,3
41,20,4
127,21,4
59,39,3
66,104,3
181,69,1
172,112,1
19,172,3
134,150,4
30,165,3
137,151,4
172,78,1
30,19,4
153,151,4
24,21,2
25,72,2
154,86,4
21,170,3
106,102,0
49,50,1
38,22,4
157,104,3
147,87,0
132,104,3
167,169,3
129,169,3
68,39,3
75,38,3
90,150,4
175,115,1
164,91,0
137,39,3
146,85,4
162,103,1
162,89,1
28,72,2
99,20,4
26,154,2
173,162,1
61,167,3
166,106,1
53,104,3
144,167,3
26,85,2
16,174,2
165,84,1
136,151,4
77,39,3
48,56,1
60,21,4
45,167,3
172,31,1
18,172,2
85,21,4
121,38,3
120,39,3
152,169,3
98,85,4
27,24,2
103,104,3
152,150,4
141,166,3
101,21,4
147,104,3
34,169,3
175,116,3
168,81,4
113,103,0
162,95,1
72,87,4
134,103,3
48,122,1
105,103,0
144,21,4
145,88,4
157,102,3
67,22,4
25,27,2
153,167,3
94,85,4
25,150,2
26,34,2
77,103,0
26,23,2
161,85,1
97,21,4
167,83,1
26,35,2
132,39,3
166,169,3
26,119,2
174,35,1
144,86,4
120,21,4
119,86,4
25,127,0
171,164,1
83,89,4
123,168,3
52,86,0
25,21,2
25,94,2
159,21,4
49,42,1
22,168,2
163,20,4
114,104,3
25,87,2
152,168,3
48,60,1
137,85,4
155,102,3
122,21,4
104,102,0
92,87,4
43,167,3
73,168,3
22,169,3
25,144,2
170,168,3
117,87,4
65,102,3
173,76,4
71,22,4
98,102,3
126,21,4
145,85,4
115,102,3
47,41,1
150,85,4
137,86,0
87,168,3
163,89,1
169,151,0
167,20,4
174,154,1
19,171,2
82,86,4
167,108,1
48,136,1
70,21,4
48,65,1
26,112,2
155,103,3
25,84,2
15,175,2
26,33,0
172,77,4
27,106,2
127,104,3
142,87,4
110,85,4
141,86,0
62,168,3
175,75,1
153,20,4
59,151,4
70,87,4
17,173,2
162,90,4
54,167,3
173,75,4
61,19,1
26,22,2
53,168,3
162,96,1
49,40,1
144,20,4
100,20,4
129,85,4
26,17,4
20,170,2
102,20,4
141,21,4
151,169,3
46,168,3
50,150,4
58,38,3
174,115,3
162,87,4
162,99,1
111,86,4
180,69,4
132,21,4
24,28,4
95,86,4
48,67,1
27,133,2
177,117,1
172,153,1
60,168,3
25,134,2
27,136,2
49,138,1
85,103,3
41,22,4
24,167,3
102,104,3
70,104,3
25,102,2
76,103,3
99,88,4
163,168,3
126,101,3
91,150,4
26,167,2
115,168,3
149,39,3
159,86,4
60,151,4
42,167,3
71,85,4
110,169,3
171,79,1
135,104,3
98,104,3
120,151,4
164,88,1
163,97,0
65,103,3
164,85,1
108,103,3
123,102,3
115,105,3
131,20,4
146,103,3
26,95,2
68,21,4
33,168,3
147,169,3
173,114,3
83,167,3
85,169,3
157,39,3
48,41,1
70,20,4
29,20,4
160,101,1
25,43,2
25,65,2
49,43,1
169,150,4
84,168,3
65,104,3
105,20,4
25,24,2
100,102,3
26,163,0
25,67,2
120,87,0
174,23,4
23,167,2
162,102,3
122,86,4
124,21,4
131,104,3
111,104,3
65,20,4
106,168,3
61,102,0
84,85,4
26,117,2
143,169,3
26,65,2
118,169,3
99,101,0
55,21,4
149,20,4
174,30,0
26,139,2
107,169,3
49,146,1
60,19,4
92,86,4
67,101,3
169,167,3
27,66,0
174,31,0
163,21,4
89,168,3
119,104,3
131,103,3
129,103,0
160,150,4
16,175,3
25,44,0
49,58,1
26,140,2
28,19,4
26,45,2
27,168,2
166,21,4
173,22,1
59,21,4
49,49,1
173,29,1
69,168,3
25,114,2
161,149,1
99,86,4
86,103,3
59,169,3
173,25,1
113,151,4
30,21,4
169,110,3
96,39,3
25,57,0
171,150,4
27,118,2
124,86,4
85,168,3
48,59,1
112,104,3
129,168,3
102,150,4
18,173,3
101,104,3
26,24,2
97,102,3
168,168,3
123,39,3
62,102,0
73,169,3
171,112,3
68,22,4
17,174,3
172,21,4
56,39,3
61,21,4
92,169,3
171,78,4
139,169,3
131,38,3
64,103,3
80,87,0
48,121,1
49,116,1
143,166,3
122,38,3
105,85,4
104,104,3
173,166,1
48,71,1
87,104,3
108,101,0
40,21,4
27,153,2
109,169,3
172,27,1
122,85,4
65,21,4
23,29,4
125,21,4
170,79,4
68,104,3
103,86,4
143,85,4
170,78,4
87,169,3
135,87,4
103,103,3
66,20,4
26,162,2
174,151,1
49,123,1
98,21,4
148,102,0
123,38,3
92,85,4
95,104,3
65,166,3
26,122,2
25,156,2
179,70,4
159,38,3
164,104,3
84,103,3
138,104,0
164,105,3
163,96,1
27,23,2
133,86,4
25,20,0
171,151,4
26,106,2
160,149,4
86,167,3
169,169,3
173,167,1
68,150,4
134,38,3
168,21,4
117,39,3
28,166,3
72,21,4
172,168,0
177,73,1
26,20,2
54,21,4
111,168,3
171,168,3
73,21,4
83,20,4
26,55,2
128,20,4
151,20,4
25,120,2
133,151,4
162,168,3
131,21,4
59,168,3
157,85,4
25,53,2
76,169,3
171,169,3
107,100,0
146,86,4
68,20,4
24,27,4
161,104,3
90,86,4
23,168,3
49,106,1
117,86,4
47,136,1
89,167,3
26,135,2
161,167,3
173,27,1
82,39,3
48,48,1
173,150,4
48,134,1
51,20,4
98,87,4
98,38,3
112,169,3
93,86,4
27,21,2
82,167,3
169,81,1
92,151,4
113,168,3
177,118,3
130,167,3
119,87,4
20,171,3
76,38,3
142,150,4
59,166,3
119,85,4
164,102,3
27,141,0
127,103,0
115,87,4
133,20,4
56,166,3
60,167,3
154,21,4
161,20,4
39,22,4
49,66,1
163,85,0
165,86,4
140,20,4
31,169,3
26,151,2
164,94,1
81,85,4
68,168,3
174,32,1
32,168,3
25,86,2
157,169,3
133,168,3
174,76,1
55,167,3
178,72,1
172,167,1
72,169,3
133,104,3
25,119,2
160,21,4
25,76,2
165,39,3
26,105,2
140,85,4
169,39,3
106,104,3
27,134,2
112,86,0
28,165,3
171,111,1
26,137,2
90,167,3
26,63,2
26,164,2
96,103,3
27,20,4
137,87,0
127,167,3
26,69,2
57,168,3
80,150,4
28,152,0
26,70,2
169,80,4
26,166,2
156,101,3
165,104,3
26,74,0
87,167,3
25,29,2
107,38,3
173,23,1
125,39,3
145,102,0
89,102,3
174,26,1
148,87,0
66,167,3
166,38,3
174,169,1
138,86,4
151,104,3
62,104,3
152,20,4
105,38,3
27,63,2
145,38,3
131,167,3
26,18,4
95,169,3
134,85,4
132,22,4
85,38,3
154,166,3
108,86,0
172,26,1
32,169,3
119,38,3
151,21,4
172,165,1
174,33,1
55,169,3
116,38,3
25,71,2
168,82,1
176,116,1
126,86,4
83,169,3
163,23,4
128,103,3
173,154,0
161,169,3
106,87,0
164,97,1
145,169,3
61,103,0
67,102,3
80,21,4
141,169,3
27,164,3
173,157,1
171,20,4
165,92,4
48,68,1
172,170,1
114,168,3
146,102,0
27,100,0
172,151,0
25,116,2
48,77,1
166,84,4
116,168,3
48,144,1
149,150,4
179,71,1
174,22,4
118,20,4
83,104,3
166,107,3
130,150,4
139,87,4
83,38,3
26,93,2
147,168,3
136,85,4
27,67,0
86,168,3
141,85,4
64,86,4
116,104,3
112,87,4
139,21,4
105,104,3
28,136,0
164,89,1
174,75,4
52,21,4
115,103,3
163,94,1
64,167,3
169,168,3
129,104,3
26,101,2
58,20,4
172,162,1
27,116,2
49,115,1
81,87,4
60,103,0
108,168,3
27,26,2
125,87,4
174,29,1
158,168,3
81,20,4
31,166,3
126,85,4
63,86,4
159,151,4
163,99,1
104,86,4
88,103,3
147,86,4
59,20,4
168,150,4
27,154,2
172,164,1
27,71,2
80,85,4
65,169,3
103,102,0
27,104,2
69,39,3
25,32,2
26,138,2
133,39,3
27,27,2
42,169,3
173,34,1
147,40,1
26,67,2
111,85,4
72,20,4
136,104,0
58,39,3
153,104,3
86,87,4
84,20,4
25,105,2
161,100,1
109,86,4
96,86,4
27,69,2
26,116,0
163,93,1
97,101,3
93,166,3
26,169,3
49,61,1
162,86,1
62,20,4
100,86,4
25,137,2
26,77,0
26,152,2
64,85,4
174,74,4
172,155,1
164,99,1
167,167,3
148,85,4
162,101,1
96,85,4
66,38,3
100,151,4
48,137,1
63,167,3
25,107,2
94,103,3
121,101,3
75,168,3
161,89,4
82,20,4
67,150,4
159,101,0
102,85,4
148,103,3
121,22,4
29,169,3
74,103,3
156,169,3
174,20,0
28,20,4
30,167,3
25,152,2
25,91,2
81,88,4
32,20,4
176,74,1
28,155,2
61,150,4
173,155,1
63,20,4
97,86,4
124,101,3
163,87,4
39,20,4
28,169,2
83,86,4
27,102,2
173,77,1
162,22,4
174,36,0
172,113,3
165,169,3
131,169,3
58,166,3
129,20,4
114,86,4
26,19,4
74,102,3
25,155,2
25,165,2
25,46,2
25,169,3
176,73,4
172,152,0
60,169,3
26,102,2
120,86,0
26,143,2
107,85,4
154,102,3
153,102,3
173,20,1
25,166,2
164,101,1
105,101,3
173,113,1
134,86,0
49,48,1
26,92,2
107,103,3
163,86,4
174,24,1
159,103,3
163,104,3
142,22,4
113,86,4
152,103,3
144,166,3
126,168,3
135,150,4
95,102,3
66,169,3
152,85,4
174,168,1
136,103,3
86,89,0
144,39,3
125,102,0
161,39,3
88,167,3
131,151,4
26,136,2
27,64,2
91,166,3
158,86,4
167,151,4
141,167,3
26,113,2
85,87,0
24,166,2
135,39,3
93,150,4
85,89,0
58,150,4
65,151,4
84,102,3
120,20,4
101,150,4
28,135,0
164,84,4
27,45,2
26,56,0
175,74,4
136,38,3
47,169,3
110,151,4
106,86,4
47,167,3
154,151,4
142,168,3
66,150,4
110,87,4
97,85,4
124,104,3
135,86,4
91,167,3
122,103,3
28,25,2
167,107,1
144,87,0
118,85,4
124,168,3
138,88,4
139,22,4
173,32,0
165,105,3
69,151,4
155,86,4
75,104,3
135,102,3
27,137,0
43,168,3
170,165,3
140,168,3
159,150,4
171,166,3
48,55,1
164,103,3
153,85,0
172,169,1
86,166,3
160,22,4
83,22,4
146,167,3
25,141,2
125,168,3
89,104,0
163,91,1
172,160,1
51,85,4
161,102,1
160,102,0
25,167,3
81,169,3
159,102,3
112,85,4
164,22,4
29,167,3
136,88,4
60,20,4
160,104,3
25,97,0
21,169,2
156,86,0
104,20,4
123,103,3
97,37,3
147,151,4
51,21,4
26,52,2
174,160,1
26,28,2
26,64,2
69,167,3
27,165,2
155,168,3
63,102,0
132,151,4
117,103,3
134,105,2
117,102,3
84,38,3
178,71,4
121,85,0
49,39,1
26,21,2
171,77,4
163,103,3
74,38,3
134,21,4
