0,0.0
1,1.0226244343891402
2,2.3619909502262444
3,2.9049773755656108
4,3.3484162895927603
5,3.7194570135746603
6,3.9547511312217196
7,4.153846153846154
8,4.389140271493212
9,4.669683257918552
10,4.97737556561086
11,5.239819004524887
12,5.447963800904978
13,5.638009049773755
14,5.891402714932126
15,6.135746606334842
16,6.398190045248869
17,6.642533936651583
18,6.832579185520362
19,7.104072398190045
20,7.357466063348417
21,7.538461538461538
22,7.800904977375565
23,7.981900452488688
24,8.180995475113122
25,8.325791855203619
26,8.588235294117647
27,8.805429864253393
28,8.986425339366516
29,9.131221719457013
30,9.321266968325792
31,9.51131221719457
32,9.701357466063348
33,9.855203619909503
34,9.990950226244344
35,10.144796380090499
36,10.307692307692308
37,10.479638009049774
38,10.633484162895927
39,10.850678733031675
40,11.004524886877828
41,11.131221719457013
42,11.330316742081447
43,11.51131221719457
44,11.656108597285069
45,11.846153846153847
46,11.981900452488688
47,12.199095022624434
48,12.361990950226245
49,12.470588235294118
50,12.570135746606335
