29,28,t,1
107,31,t,1
166,20,t,2
103,99,t,3
154,39,t,2
143,151,t,2
159,159,t,1
40,153,t,1
31,93,t,2
168,169,t,1
153,21,t,1
102,167,t,4
165,95,d,1
166,150,t,1
128,34,t,4
168,20,t,1
43,32,t,1
158,159,t,1
26,61,t,1
75,31,t,2
28,132,t,4
44,89,t,2
111,165,t,1
147,31,t,3
111,37,t,4
146,152,t,1
155,99,t,1
96,91,t,3
54,103,t,3
29,32,t,4
65,150,t,1
43,20,t,3
152,93,t,4
161,166,t,3
162,161,t,4
138,102,t,3
145,152,t,3
42,114,t,3
172,154,t,1
47,136,t,4
174,34,t,3
47,36,t,2
76,92,t,1
26,20,t,1
160,164,t,2
172,20,t,1
172,27,t,1
160,153,t,3
169,31,t,2
141,22,t,1
103,34,t,1
162,100,t,1
65,157,t,4
38,158,t,2
27,110,t,4
49,160,t,4
168,36,t,2
38,100,t,1
77,94,t,1
123,159,t,4
156,98,t,1
95,91,t,3
95,168,t,2
94,22,t,1
35,105,t,2
25,24,t,3
143,33,t,3
47,35,t,4
45,35,t,3
26,21,t,3
49,162,t,1
165,152,t,1
171,166,t,4
161,88,t,3
47,162,t,2
135,100,t,4
86,92,t,3
47,38,t,2
37,128,t,3
30,117,t,3
83,164,t,2
127,94,t,3
39,123,t,2
148,32,t,3
92,27,t,2
46,125,t,3
79,37,t,1
165,20,t,2
99,152,t,4
43,132,t,2
163,164,t,1
170,39,t,2
39,94,t,2
83,150,t,2
172,29,t,1
54,27,t,4
68,88,t,3
161,160,t,4
18,25,d,2
163,97,t,4
57,150,t,2
52,169,t,1
30,167,t,1
132,168,t,1
33,141,t,3
168,166,t,4
103,37,t,2
108,157,t,4
163,91,t,1
97,159,t,3
169,158,t,2
43,157,t,3
131,97,t,2
150,90,t,4
93,86,t,3
32,157,t,1
137,32,t,3
48,73,t,3
166,23,t,2
160,104,t,1
171,167,t,4
157,36,t,1
172,162,t,4
91,30,t,2
106,155,t,2
26,168,t,4
129,28,t,2
49,161,t,4
25,103,t,4
26,128,t,2
69,92,t,4
109,167,t,2
47,163,t,3
114,156,t,3
158,31,t,4
166,21,t,3
117,157,t,3
123,152,t,3
62,154,t,4
50,163,t,3
125,157,t,3
88,161,t,4
165,168,t,2
40,28,t,1
97,30,t,2
51,151,t,3
80,157,t,1
140,99,t,2
148,35,t,4
111,151,t,3
88,167,t,1
85,39,t,1
25,23,t,3
150,153,t,4
21,25,d,2
170,28,t,3
166,167,t,4
94,37,t,1
127,87,t,3
30,151,t,4
146,153,t,1
143,169,t,4
162,165,t,3
116,155,t,4
25,77,t,3
65,39,t,4
43,128,t,3
167,166,t,4
140,33,t,2
45,97,t,1
91,33,t,1
37,81,t,3
27,130,t,4
25,59,t,4
134,101,t,4
168,168,t,1
59,156,t,2
102,92,t,4
96,162,t,1
144,150,t,4
95,152,t,4
165,163,t,4
33,96,t,3
42,43,t,1
155,90,t,2
80,100,t,3
34,138,t,1
72,158,t,3
103,95,t,1
130,103,t,4
39,51,t,1
147,88,t,1
161,163,t,4
143,20,t,3
172,168,t,1
39,27,t,2
103,87,t,1
63,92,t,3
125,86,t,3
55,31,t,2
30,55,t,3
98,104,t,1
145,102,t,4
43,169,t,2
41,66,t,2
168,30,t,2
31,41,t,3
152,20,t,4
115,94,t,1
118,31,t,3
161,150,t,4
49,101,t,2
50,162,t,1
101,151,t,3
83,86,t,3
154,94,t,2
40,123,t,3
134,22,t,3
172,169,t,3
47,112,t,1
26,40,t,3
130,22,t,4
110,20,t,1
114,29,t,2
27,128,t,1
122,30,t,1
162,154,t,3
140,163,t,1
26,22,t,3
76,24,t,2
49,136,t,3
171,168,t,1
33,133,t,3
108,87,t,3
151,21,t,2
105,163,t,4
78,151,t,4
171,21,t,1
68,165,t,2
38,50,t,4
158,158,t,4
100,96,t,4
168,160,t,2
67,158,t,2
136,85,t,2
50,169,t,2
36,70,t,3
53,100,t,3
147,20,t,3
84,35,t,2
80,24,t,4
143,85,t,3
128,166,t,4
144,154,t,1
69,87,t,3
104,92,t,1
38,58,t,3
114,101,t,2
25,25,t,3
17,25,d,2
131,38,t,1
118,163,t,2
31,124,t,2
135,34,t,3
108,28,t,1
101,85,t,3
123,161,t,1
144,153,t,3
148,85,t,3
141,98,t,3
78,22,t,3
120,39,t,2
91,25,t,3
136,95,t,3
160,161,t,4
149,101,t,4
68,86,t,1
98,169,t,4
152,86,t,3
145,25,t,3
81,36,t,4
161,152,t,1
151,22,t,3
26,24,t,1
90,20,t,1
145,151,t,1
144,149,d,4
165,151,t,1
71,158,t,3
44,166,t,3
