0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,20.369280000000003,27.605629864000008,14.944512800000002,23.879791552000004,17.978634400000004,41.787461244320006,22.283408000000005,24.306579200000005,0.0,
0.0,0.8,0.0,0.0,0.7200000000000001,0.6480000000000001,11.004800000000001,2.248,2.4000000000000004,0.0,
0.0,6.8056,0.0,2.4000000000000004,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,
0.0,4.149600000000001,0.0,0.8,0.0,8.503360000000002,9.622608000000003,11.796800000000005,0.0,0.0,
0.0,1.0497600000000002,0.0,0.0,5.784000000000001,0.0,1.4400000000000002,19.02664,0.0,0.0,
0.0,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,5.2232,0.0,3.8400000000000007,4.214400000000001,11.794640000000001,6.158400000000001,22.538764560000004,15.402640000000002,0.0,
0.0,4.800000000000001,0.0,6.310400000000001,0.7200000000000001,1.6,5.44,24.4196,1.4400000000000002,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
