0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0013647605847051947,0.001107342491975475,0.0010951367612011753,9.09490136085204E-4,8.460586757165392E-4,0.001319662586162975,8.018634294735655E-4,0.0020062705340536044,0.0,
0.0,0.4193967676766585,0.0,0.0,6.543004257396844E-4,0.0015323374138519002,0.0013108913545883598,0.0015548307441351516,0.004881854672717676,0.0,
0.0,0.028116554776052287,0.0,2.1358910443780525E-4,2.2585306217949467E-5,0.0,0.0,0.0,0.0,0.0,
0.0,0.04763959592114247,0.0,4.249823822014008E-5,1.447419585211782E-4,5.616639107565732E-4,2.715748185850788E-4,6.629964734354756E-4,8.494291809856872,0.0,
0.0,0.006103258051988213,0.0,0.0020960328138201964,0.0068157964540395514,0.003401182441720239,9.138272290025636E-4,0.006784570268649436,10.000141639908477,0.0,
0.0,0.0020038587784460917,0.0,2.4405052870535846E-4,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.34525635226727275,0.0,5.951835764492398E-5,1.4055898789105592E-4,4.3646804117584585E-4,1.5776318229841684E-4,2.1240400802615637E-4,43.10578434731334,10.798317442497373,
0.0,0.014375857118416997,0.005522138707194718,0.0018052625269276634,5.390492146382747E-4,0.0018758421965018415,0.004351545993759816,0.00362541142287491,13.324282260181958,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
