0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.3439765122647682E-4,1.0904786648489372E-4,1.07845881634252E-4,8.956394218397221E-5,8.33173965385648E-5,1.299565315553671E-4,7.896517728707283E-5,1.975716843844365E-4,0.0,
0.0,0.04130097332778337,0.0,0.0,6.443360205547902E-5,1.5090012974886384E-4,1.290927661922676E-4,1.53115207464479E-4,4.8075084303814657E-4,0.0,
0.0,0.002768836501310795,0.0,2.1033633507380716E-5,2.2241352380343228E-6,0.0,0.0,0.0,0.0,0.0,
0.0,0.004691408785492618,0.0,4.185102839326139E-6,1.4253766907672355E-5,5.531102761197261E-5,2.6743897910837877E-5,6.528996352896063E-5,0.8364931409003618,0.0,
0.0,6.010310938115827E-4,0.0,2.0641121250721694E-4,6.711998023144391E-4,3.3493855016238994E-4,8.999104647448045E-5,6.681247384386015E-4,3.0716973653810205,0.0,
0.0,1.973341817098908E-4,0.0,2.4033385933156325E-5,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.03399984095068652,0.0,5.8611946754478654E-6,1.3841840131549051E-5,4.2982102668305175E-5,1.5536059136336956E-5,2.091692866113332E-5,40.8468042962908,2.5157155148525674,
0.0,0.0014156925784166202,5.438041516667186E-4,1.7777700073208215E-4,5.308399814207012E-5,1.8472748122032065E-4,4.285275874168336E-4,3.570199677691296E-4,1.3121365462308476,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
