28,44,t,0
168,106,d,1
25,78,t,0
163,153,t,0
80,88,t,0
164,84,d,4
82,167,t,0
92,103,t,0
175,117,d,3
173,90,d,4
31,146,t,0
47,161,t,0
72,99,t,0
60,168,t,0
180,123,d,3
170,153,t,0
137,163,t,0
51,20,t,0
48,56,t,0
25,141,t,0
167,94,d,1
83,23,t,0
28,105,t,0
69,163,t,0
124,161,t,0
187,129,d,3
171,27,t,0
67,165,t,0
170,150,d,4
172,38,t,0
158,166,t,0
144,103,t,0
115,87,t,0
29,24,t,0
108,27,t,0
103,168,t,0
177,118,d,3
45,45,t,0
160,152,t,0
114,168,t,0
161,90,t,0
61,26,t,0
29,80,t,0
107,167,t,0
25,72,t,0
149,92,t,0
129,169,t,0
30,89,t,0
176,118,d,3
114,87,t,0
138,99,t,0
31,137,t,0
22,19,d,4
163,108,d,3
119,167,t,0
73,167,t,0
27,63,t,0
101,159,t,0
67,167,t,0
166,33,t,0
45,160,t,0
29,69,t,0
172,34,t,0
89,91,t,0
147,96,t,0
104,86,t,0
187,130,d,3
100,101,t,0
48,127,t,0
166,106,d,1
74,21,t,0
169,82,d,1
57,22,t,0
25,71,t,0
161,164,t,0
165,103,d,4
133,88,t,0
32,41,t,0
104,100,t,0
29,97,t,0
161,111,d,3
170,35,t,0
115,168,t,0
170,111,d,3
165,94,d,4
122,90,t,0
128,25,t,0
140,90,t,0
169,101,d,1
112,89,t,0
112,96,t,0
114,160,t,0
115,164,t,0
169,86,d,1
44,25,t,0
133,97,t,0
29,25,t,0
49,38,t,0
162,110,d,3
149,86,t,0
34,45,t,0
32,25,t,0
168,111,d,3
155,105,d,3
71,169,t,0
38,21,t,0
45,143,t,0
34,20,t,0
27,80,t,0
28,48,t,0
54,39,t,0
46,62,t,0
91,91,t,0
48,145,t,0
39,168,t,0
54,22,t,0
20,171,d,3
112,28,t,0
134,21,t,0
170,36,t,0
56,22,t,0
115,27,t,0
129,24,t,0
171,110,d,1
70,165,t,0
62,22,t,0
161,88,t,0
103,85,t,0
172,158,t,0
27,156,t,0
61,85,t,0
128,27,t,0
145,25,t,0
50,166,t,0
90,90,t,0
174,34,t,0
153,90,t,0
155,25,t,0
131,100,t,0
123,104,t,0
49,40,t,0
92,101,t,0
168,84,d,4
27,24,t,0
169,30,t,0
172,115,d,3
51,90,t,0
92,92,t,0
143,102,t,0
164,109,d,3
109,85,t,0
151,85,t,0
173,159,t,0
26,168,t,0
72,23,t,0
74,169,t,0
87,87,t,0
120,101,t,0
25,33,t,0
33,44,t,0
144,101,t,0
180,121,d,3
166,162,t,0
55,85,t,0
58,154,t,0
30,146,t,0
38,23,t,0
103,104,t,0
177,168,d,1
166,89,d,1
138,102,t,0
31,141,t,0
19,19,d,4
165,98,d,4
141,101,t,0
108,99,t,0
27,165,t,0
91,100,t,0
138,87,t,0
26,65,t,0
168,112,d,3
154,25,t,0
136,161,t,0
107,89,t,0
102,91,t,0
48,51,t,0
27,128,t,0
163,110,d,3
38,132,t,0
83,104,t,0
181,123,d,3
132,92,t,0
178,121,d,3
182,124,d,3
54,165,t,0
151,97,t,0
